nitrogen,phosphorus,potassium,ph,humidity_avg,temp_avg,precip_avg,target_crop,region_city
107.0,72.0,45.0,5.790768046,81.54448882,28.14938935,91.40508414,banana,Souss-Massa
116.0,81.0,55.0,5.915546415,83.69950440000002,26.42313317,95.12322062,banana,Souss-Massa
101.0,75.0,50.0,6.242528277999999,81.40740301,26.59386409,109.9825551,banana,Souss-Massa
93.0,81.0,50.0,6.0360792660000016,76.57853189,27.71822477,102.2099836,banana,Souss-Massa
95.0,75.0,45.0,5.829898502000001,82.95958244,28.98333432,109.022564,banana,Souss-Massa
107.0,71.0,55.0,6.088064451,83.96754496,29.42017919,117.229079,banana,Souss-Massa
83.0,94.0,47.0,6.469370954,81.10523402,27.39872329,112.1355384,banana,Souss-Massa
102.0,73.0,54.0,5.720726906,84.41007614,26.4020227,111.0162259,banana,Souss-Massa
86.0,79.0,45.0,5.80766417,82.69285419,27.81251452,99.20961514,banana,Souss-Massa
117.0,86.0,53.0,5.703381727999999,83.55829874,25.19640218,115.8586081,banana,Souss-Massa
111.0,79.0,53.0,6.165001277999999,75.77363772,28.31193338,119.695765,banana,Souss-Massa
95.0,74.0,50.0,6.002481605,80.47152737,25.90113128,110.10323,banana,Souss-Massa
91.0,75.0,55.0,6.212369363,76.11239849,27.48612983,109.2768851,banana,Souss-Massa
93.0,83.0,46.0,5.765308943,83.50423735,29.38254012,109.2486647,banana,Souss-Massa
92.0,85.0,51.0,5.740764682000001,81.08183635,29.22118628,108.8616474,banana,Souss-Massa
104.0,80.0,54.0,5.879119455,81.33506906,27.09062164,110.1331182,banana,Souss-Massa
103.0,72.0,51.0,6.099478745,81.81365007,26.12643374,104.4812858,banana,Souss-Massa
92.0,75.0,45.0,5.674403358999999,77.95192527,29.01207743,90.43495443,banana,Souss-Massa
93.0,85.0,49.0,5.694243847,79.28625709,27.96799119,119.4765557,banana,Souss-Massa
120.0,87.0,52.0,5.905494703,76.05522115,28.0764455,118.99235729999998,banana,Souss-Massa
108.0,72.0,46.0,6.110844721,84.97849241,25.16278237,90.94554618,banana,Souss-Massa
105.0,88.0,54.0,6.020445317,84.51194224,25.78749808,114.2005455,banana,Souss-Massa
98.0,79.0,50.0,6.435917308,84.47321314,25.34119774,91.06493353,banana,Souss-Massa
111.0,88.0,55.0,5.505393832999999,78.34971537,29.44795403,96.45042585,banana,Souss-Massa
97.0,74.0,45.0,5.677719902000001,78.51833782,26.47522633,113.1161095,banana,Souss-Massa
95.0,82.0,48.0,5.719014989,83.31172003,27.39489579,92.78133617,banana,Souss-Massa
89.0,91.0,55.0,6.275572297999999,80.26173100000003,25.08347445,94.32961456,banana,Souss-Massa
89.0,85.0,55.0,6.275384607,76.48541655,26.671983500000003,91.73358569,banana,Souss-Massa
118.0,88.0,51.0,6.201911642000001,79.49221962,25.44926208,100.6619171,banana,Souss-Massa
101.0,92.0,45.0,5.758054257,80.64303840000002,28.22776705,98.00403016,banana,Souss-Massa
99.0,92.0,47.0,6.3239336470000005,77.48247073,28.127950899999995,103.5045395,banana,Souss-Massa
82.0,77.0,46.0,5.901100841,82.1888998,28.9470467,95.83016448,banana,Souss-Massa
90.0,86.0,55.0,5.644486582000001,84.15403614,27.96236771,97.55986676,banana,Souss-Massa
95.0,88.0,52.0,6.235461772000001,78.90085998,28.00316034,94.68180316,banana,Souss-Massa
104.0,73.0,46.0,6.28236237,80.1190228,29.1400919,90.45142867,banana,Souss-Massa
102.0,73.0,52.0,6.356090905,83.36307683,27.9122104,90.24211529,banana,Souss-Massa
100.0,74.0,52.0,5.837258235,81.53977797,25.43480512,96.47800391,banana,Souss-Massa
94.0,89.0,48.0,5.653437902,84.51602322,28.55980972,111.0843029,banana,Souss-Massa
99.0,70.0,46.0,5.727469947,82.99556744,26.59580783,100.5123341,banana,Souss-Massa
112.0,87.0,48.0,6.200111067999999,77.39706290000002,27.19711623,99.46950465,banana,Souss-Massa
117.0,82.0,45.0,5.614471478,79.29122198,25.29391516,105.4220251,banana,Souss-Massa
96.0,86.0,51.0,6.257369799,76.98740841,29.90888522,91.99964712,banana,Souss-Massa
113.0,85.0,45.0,6.037430836,76.63713353,27.94972463,109.0921631,banana,Souss-Massa
105.0,93.0,46.0,5.760457558,78.76260938,25.01018457,108.3690513,banana,Souss-Massa
85.0,89.0,51.0,6.1581644220000005,84.70189923,29.21144871,108.5501443,banana,Souss-Massa
108.0,94.0,47.0,6.387431382999999,84.54625006,27.35911627,90.81250457,banana,Souss-Massa
92.0,81.0,52.0,5.891413895,76.52808057,28.0106804,103.7040783,banana,Souss-Massa
110.0,71.0,54.0,5.725418961,82.20793613,28.67208915,94.37987496,banana,Souss-Massa
82.0,75.0,55.0,6.281069505,78.48738349999998,27.34585147,92.15524332,banana,Souss-Massa
117.0,81.0,53.0,5.507641777999999,78.20585613,29.50704598,98.12565829,banana,Souss-Massa
24.0,130.0,195.0,6.112305667,81.54156612,29.99677232,67.12534492,grapes,Middle Atlas
13.0,144.0,204.0,6.092241627000001,82.42614055,30.7280404,68.38135469,grapes,Middle Atlas
22.0,123.0,205.0,5.896343436,83.88504863,32.44577836,68.73932528,grapes,Middle Atlas
36.0,125.0,196.0,6.15526103,80.65968681,37.46566825,66.83872293,grapes,Middle Atlas
24.0,131.0,196.0,5.732453638,83.74372787,22.03296178,65.34440794,grapes,Fès-Meknès
2.0,123.0,198.0,6.253034534,82.21079946,39.64851881,70.39906054,grapes,Fès-Meknès
35.0,140.0,197.0,6.106190557000001,82.75241875,16.77557314,66.76285469,grapes,Fès-Meknès
11.0,122.0,195.0,5.647202395,83.56812483,12.14190714,69.63122027,grapes,Middle Atlas
6.0,123.0,203.0,6.130310493,81.62497448,12.7567962,66.77844567,grapes,Middle Atlas
17.0,134.0,204.0,6.499604931,80.18393287,39.04071989,73.88467027,grapes,Fès-Meknès
25.0,130.0,197.0,5.554831977,82.68593454,39.70772192,74.91506217,grapes,Fès-Meknès
27.0,145.0,205.0,5.800242694,82.29335466,9.467960445,66.02765219,grapes,Fès-Meknès
9.0,122.0,201.0,5.570290539,80.91934392,29.58748357,68.06417307,grapes,Fès-Meknès
16.0,139.0,203.0,6.27564088,80.96093443,17.82803682,65.84748763,grapes,Middle Atlas
32.0,141.0,204.0,5.536645599,82.89753705,8.825674745,67.235765,grapes,Fès-Meknès
22.0,138.0,195.0,6.208196881,83.51444973,27.83487131,73.02882766,grapes,Middle Atlas
31.0,144.0,202.0,5.870600622,80.55557235,11.02105378,68.23963161,grapes,Middle Atlas
3.0,136.0,205.0,6.334771461,80.84806564,17.5862944,71.40654520000002,grapes,Fès-Meknès
28.0,122.0,197.0,5.856575335,82.73366439,19.89363946,69.66256816,grapes,Middle Atlas
4.0,136.0,204.0,5.898944282,81.77713468,29.93707596,65.52279323,grapes,Fès-Meknès
39.0,145.0,201.0,5.775600435,80.58931938,36.73126647,72.24230804,grapes,Middle Atlas
38.0,132.0,197.0,5.931101816,81.54185044,20.42094753,66.93065667,grapes,Fès-Meknès
36.0,133.0,198.0,6.2286454,83.98351748,25.51939719,69.17281221,grapes,Fès-Meknès
25.0,121.0,201.0,5.594240602999999,82.71775569,30.50734778,70.08200379,grapes,Fès-Meknès
15.0,125.0,199.0,5.569230319,80.55625868,18.426993600000007,69.75734306,grapes,Middle Atlas
24.0,140.0,205.0,5.93202852,83.59398734,12.087022,68.66813363,grapes,Fès-Meknès
13.0,132.0,203.0,6.423216506,82.48336987,23.60115364,73.23901752,grapes,Middle Atlas
5.0,126.0,197.0,6.417500829,81.20876367,12.80000387,67.10439401,grapes,Fès-Meknès
30.0,120.0,200.0,6.234904253,82.24729637,38.06099482,65.70148216,grapes,Middle Atlas
23.0,142.0,197.0,6.000573725,82.03812973,39.06555518,69.30772897,grapes,Fès-Meknès
26.0,135.0,203.0,5.6851027689999984,81.16314317,33.78372897,74.53557341,grapes,Fès-Meknès
7.0,126.0,203.0,5.662140095,82.00335557,16.76201707,73.28712806,grapes,Fès-Meknès
32.0,139.0,198.0,6.358186848,82.66850729,35.89307536,66.53946559,grapes,Middle Atlas
9.0,141.0,202.0,6.119495295,81.17931863,21.01245395,66.38448261,grapes,Fès-Meknès
20.0,142.0,196.0,6.207600782999999,80.01639435,10.89875873,68.69420397,grapes,Middle Atlas
32.0,129.0,201.0,6.48754639,83.00471609,16.36251869,71.55665483,grapes,Fès-Meknès
3.0,134.0,199.0,5.81717753,81.32235739,20.28370163,71.06611222,grapes,Middle Atlas
38.0,138.0,204.0,6.325480034,83.25447587,25.11108456,73.01026829,grapes,Fès-Meknès
14.0,131.0,198.0,5.562790949,83.86742974,33.4641162,67.92204319,grapes,Middle Atlas
20.0,122.0,204.0,6.487369687,80.86325389,11.7976469,65.06962486,grapes,Fès-Meknès
40.0,126.0,201.0,6.116982944,80.03100049,11.36300891,71.18289431,grapes,Fès-Meknès
36.0,128.0,204.0,5.695792761,80.68700527,25.23542319,67.03840888,grapes,Fès-Meknès
11.0,132.0,197.0,5.7343170070000005,81.23966573,15.99050693,74.40198861,grapes,Fès-Meknès
0.0,137.0,195.0,6.329499832000001,80.18612085,22.4359017,65.3973168,grapes,Fès-Meknès
19.0,123.0,200.0,6.167013532,81.03544763,34.76086052,65.70430027,grapes,Fès-Meknès
31.0,136.0,197.0,5.653776057999999,83.34010951,31.11047251,71.43001582,grapes,Middle Atlas
4.0,134.0,200.0,5.840256272,80.95628959,28.57828803,73.34232097,grapes,Fès-Meknès
39.0,139.0,201.0,5.5399808120000005,81.01783402,41.18664903,68.68895899,grapes,Middle Atlas
8.0,127.0,196.0,5.833302165,83.17093908,27.02766138,70.95666003,grapes,Fès-Meknès
39.0,138.0,203.0,6.399433771,82.33098331,21.19339319,74.62834921,grapes,Fès-Meknès
32.0,120.0,204.0,6.138958698,83.44518113,10.38004759,67.39173790000001,grapes,Fès-Meknès
12.0,142.0,203.0,5.972850837999999,82.56407013,31.3115978,65.01095312,grapes,Middle Atlas
8.0,133.0,195.0,6.456079585,80.97598029,20.46657776,71.29813872,grapes,Fès-Meknès
8.0,139.0,199.0,6.3364266670000005,81.53996362,29.36947679,66.13442813,grapes,Middle Atlas
21.0,134.0,202.0,6.425419926,80.02130636,10.72302459,65.29821120000001,grapes,Middle Atlas
40.0,140.0,195.0,6.2943956760000015,80.49979873,14.97846952,71.63437433,grapes,Fès-Meknès
39.0,127.0,202.0,6.477768039,81.67215994,15.3246651,71.60102999,grapes,Fès-Meknès
19.0,120.0,195.0,5.931538447,81.12109244,18.73932187,73.55807954,grapes,Fès-Meknès
21.0,139.0,201.0,5.980598579,83.36094029,19.3642553,67.15094741,grapes,Fès-Meknès
17.0,136.0,195.0,6.389783283,81.61051026,41.20733624,65.90227462,grapes,Fès-Meknès
33.0,139.0,203.0,5.693287415,82.51034633,33.34214482,70.68098614,grapes,Fès-Meknès
22.0,133.0,201.0,6.00299607,80.12211649,23.81995682,67.27398640000001,grapes,Middle Atlas
32.0,130.0,196.0,6.372959542,81.24995984,40.66012294,74.03030056,grapes,Middle Atlas
37.0,135.0,205.0,5.510924848999999,80.2827185,11.82768186,74.10225057,grapes,Middle Atlas
15.0,140.0,195.0,5.69945282,83.54193816,13.28504331,65.80006004,grapes,Fès-Meknès
39.0,132.0,196.0,5.778594403,83.32560104,35.83089092,73.67984885,grapes,Fès-Meknès
40.0,121.0,199.0,6.315586313,81.03886263,26.18159716,66.05911698,grapes,Fès-Meknès
40.0,132.0,202.0,5.9718130060000005,80.70695797,24.57558351,69.706113,grapes,Middle Atlas
29.0,142.0,203.0,5.891195653,83.71498986,29.67229086,66.48490371,grapes,Middle Atlas
32.0,121.0,199.0,6.129812716,81.25353895,39.37102553,74.08101744,grapes,Fès-Meknès
6.0,140.0,205.0,6.313085601,82.92903419,17.66558428,69.8671263,grapes,Fès-Meknès
8.0,120.0,196.0,6.053662544,82.66396666,24.06679352,69.81855775,grapes,Middle Atlas
34.0,133.0,202.0,5.804799142,80.09711412,15.31413469,74.82144653,grapes,Middle Atlas
35.0,135.0,199.0,6.400719746,80.54942557,21.77466746,69.39630398,grapes,Middle Atlas
16.0,145.0,199.0,5.953966361,80.76838926,26.91624843,69.30927185,grapes,Middle Atlas
8.0,136.0,201.0,5.6092559920000005,82.22118237,41.65602996,74.19664838,grapes,Middle Atlas
25.0,129.0,195.0,5.777271492000001,81.17712085,17.98667801,72.37127689,grapes,Fès-Meknès
16.0,130.0,201.0,5.682395429,82.79092939,29.12033769,68.8503047,grapes,Fès-Meknès
39.0,129.0,203.0,5.863996687,83.18392806,34.38922481,71.03001556,grapes,Middle Atlas
38.0,135.0,203.0,6.444373116,82.79782954,41.36106301,69.92107482,grapes,Fès-Meknès
33.0,120.0,205.0,5.550832177999999,82.26890793,35.12158265,69.71518491,grapes,Middle Atlas
35.0,125.0,204.0,6.107741787999999,80.15215777,19.6491772,73.69529586,grapes,Fès-Meknès
1.0,132.0,200.0,5.620745638,82.94270065,16.27852801,66.57462809,grapes,Middle Atlas
39.0,140.0,203.0,6.349875906,80.63399198,21.11903604,69.27779761,grapes,Fès-Meknès
28.0,145.0,202.0,6.484323189,82.90428409999998,19.2077707,66.83113717,grapes,Fès-Meknès
6.0,128.0,200.0,5.838748311,82.57813624,25.96308415,70.31782647,grapes,Middle Atlas
6.0,139.0,199.0,6.29099842,81.6212135,25.67385024,74.10919422,grapes,Middle Atlas
29.0,122.0,196.0,5.638328481,81.15595212,41.94865736,73.06862952,grapes,Middle Atlas
37.0,144.0,197.0,6.415555956,80.8084305,11.18994268,66.34234944,grapes,Fès-Meknès
38.0,120.0,197.0,6.323722572,82.94703302,17.5438296,73.77063744,grapes,Fès-Meknès
38.0,141.0,198.0,5.757009965,80.28297993,13.05809741,70.75633584,grapes,Middle Atlas
14.0,121.0,203.0,6.1586894060000015,83.74765639,9.724457611,74.46411148,grapes,Middle Atlas
6.0,125.0,204.0,5.7335398070000005,82.93262435,27.92004934,69.92092839,grapes,Middle Atlas
32.0,138.0,197.0,5.908724337000001,80.73112694,9.535585543,69.44115171,grapes,Fès-Meknès
11.0,124.0,204.0,6.361141107000001,80.06633966,13.42988625,71.40043037,grapes,Fès-Meknès
23.0,138.0,200.0,5.96537863,80.22631717,9.851242629,68.42802444,grapes,Middle Atlas
40.0,143.0,201.0,6.476757723,82.72828653,24.97256132,66.70016285,grapes,Middle Atlas
6.0,142.0,202.0,6.224542938,82.94573346,27.23708304,70.42508897,grapes,Fès-Meknès
37.0,124.0,195.0,6.209928251,83.4795292,18.70679077,66.5964488,grapes,Fès-Meknès
35.0,134.0,204.0,5.841138354,82.55138983,9.949929082,66.00817551,grapes,Middle Atlas
119.0,25.0,51.0,6.283818329,80.92254421,26.47330219,53.65742581,watermelon,Souss-Massa
119.0,19.0,55.0,6.818261382999999,83.44621709,25.18780042,46.87420883,watermelon,
105.0,30.0,50.0,6.37620108,81.77527562,25.29954705,57.04147057,watermelon,Souss-Massa
114.0,8.0,50.0,6.581587932000001,88.30866319,24.74631269,57.95826144,watermelon,Souss-Massa
93.0,22.0,52.0,6.932739726,81.32563243,26.58740671,41.87540028,watermelon,
80.0,26.0,55.0,6.140099215,88.989272,24.53442564,49.11618732,watermelon,
85.0,27.0,45.0,6.467095849,88.7285657,26.0713757,57.79652846,watermelon,Souss-Massa
85.0,22.0,53.0,6.849471704,89.77076659,25.96534238,59.46338556,watermelon,Souss-Massa
82.0,22.0,45.0,6.512196212,85.34866045,26.22338015,54.60159289,watermelon,Souss-Massa
118.0,13.0,54.0,6.039584629,89.81574032,24.41311871,44.07843475,watermelon,
83.0,25.0,53.0,6.057697106,80.04678201,26.49195283,57.72799157,watermelon,Souss-Massa
86.0,15.0,47.0,6.423898762,84.18406764,24.04355803,53.78929956,watermelon,Souss-Massa
101.0,10.0,47.0,6.936997681,83.31883376,25.5421695,57.57343233,watermelon,Souss-Massa
119.0,9.0,50.0,6.251286661,83.9195902,26.74550678,40.794305,watermelon,
104.0,17.0,46.0,6.190015912000001,80.22972777,25.7131428,43.08961827,watermelon,
95.0,12.0,51.0,6.681606702000001,84.17269959999999,25.76484262,44.22066914,watermelon,
102.0,14.0,52.0,6.51075991,89.64815231,26.79489868,57.74091817,watermelon,Souss-Massa
109.0,21.0,55.0,6.770278088,89.73524177,24.9004602,57.44942094,watermelon,Souss-Massa
81.0,18.0,50.0,6.429788072999999,88.22874955,26.80750629,58.79889057,watermelon,Souss-Massa
103.0,17.0,51.0,6.209888345,80.02621335,25.11189154,44.20656987,watermelon,
105.0,14.0,50.0,6.419052193,87.68839820000002,26.2148837,59.65590798,watermelon,Souss-Massa
97.0,8.0,52.0,6.237861736,86.97190046,24.9103226,49.48575692,watermelon,
120.0,19.0,49.0,6.762471628999998,84.26830701,25.79448878,56.45229202,watermelon,Souss-Massa
95.0,16.0,55.0,6.612847999,87.55055105,25.26931156,40.12650421,watermelon,
83.0,29.0,52.0,6.704688865,87.5931128,25.76402693,46.05122728,watermelon,
83.0,9.0,45.0,6.049609892,89.13163965,25.85483596,46.85176955,watermelon,
91.0,21.0,50.0,6.762030215,81.44030363,24.33528185,48.32113628,watermelon,
116.0,5.0,54.0,6.65398725,80.99313508,25.37601283,57.23028471,watermelon,Souss-Massa
112.0,28.0,54.0,6.738030547,85.05318563,24.86094646,55.29563514,watermelon,Souss-Massa
88.0,29.0,51.0,6.095689937,88.94568335,24.71885473,48.45978627,watermelon,
118.0,15.0,45.0,6.538006356,84.20576992,24.21495706,48.01138482,watermelon,
92.0,21.0,48.0,6.377427122,82.043255,25.81692236,54.82963379,watermelon,Souss-Massa
106.0,14.0,45.0,6.417011754,84.16390229,24.47018505,57.26773002,watermelon,Souss-Massa
99.0,5.0,47.0,6.649086972,84.84494575,24.13078816,51.19470197,watermelon,Souss-Massa
98.0,8.0,51.0,6.25933595,86.52258079,26.1793464,49.43050977,watermelon,
108.0,22.0,46.0,6.121168559,86.72952049999998,26.17668721,53.33484977,watermelon,Souss-Massa
119.0,7.0,55.0,6.031424482,84.6378378,26.03867719,44.3993381,watermelon,
117.0,27.0,48.0,6.835268183999999,82.39053979,26.53259325,54.30660782,watermelon,Souss-Massa
109.0,10.0,53.0,6.5517503060000015,87.8274604,26.81938687,46.06193778,watermelon,
80.0,16.0,46.0,6.940236218,81.40297428,25.50405534,48.47833278,watermelon,
100.0,18.0,52.0,6.87606733,80.38266489,26.20234499,56.47941847,watermelon,Souss-Massa
91.0,7.0,53.0,6.457216535,89.28272716,25.13735887,43.52897517,watermelon,
86.0,6.0,53.0,6.921847887999999,83.47202566,25.92030221,42.10681516,watermelon,
107.0,5.0,52.0,6.8814257460000015,89.98405233,26.6634609,57.40847165,watermelon,Souss-Massa
103.0,16.0,49.0,6.915717008,81.64075303,24.06731461,51.75212401,watermelon,Souss-Massa
101.0,20.0,48.0,6.206247493999999,82.75411437,24.6774157,57.05709413,watermelon,Souss-Massa
85.0,25.0,47.0,6.29542477,87.64081095,26.11440416,58.48160844,watermelon,Souss-Massa
84.0,7.0,51.0,6.399669044,87.65694462,26.81530456,55.74073582,watermelon,Souss-Massa
102.0,28.0,54.0,6.862157042000001,80.27525115,25.15623099,55.49541453,watermelon,Souss-Massa
98.0,25.0,52.0,6.224066378,83.15393658,25.2801372,49.29456609,watermelon,
97.0,25.0,50.0,6.093814669,80.90127035,26.22005978,49.08553937,watermelon,
90.0,16.0,45.0,6.291540277999999,80.61750795,24.92093261,50.55710813,watermelon,Souss-Massa
95.0,12.0,46.0,6.32281728,81.01009354,26.21667586,54.65423596,watermelon,Souss-Massa
82.0,23.0,49.0,6.873283991,87.21986949,26.81383586,51.70497792,watermelon,Souss-Massa
82.0,25.0,51.0,6.074209622000001,87.47409052,24.31334971,48.11248366,watermelon,
110.0,28.0,46.0,6.49889585,88.04541346,24.29105004,51.26046418,watermelon,Souss-Massa
118.0,21.0,51.0,6.678805092,86.33904774,24.42998931,48.58241822,watermelon,
120.0,20.0,45.0,6.114128685,88.6984228,25.66576039,54.22722466,watermelon,Souss-Massa
91.0,7.0,52.0,6.405054243,83.46230461,25.07803672,56.39962921,watermelon,Souss-Massa
81.0,6.0,55.0,6.110142735,85.87059083,24.88910524,51.70699144,watermelon,Souss-Massa
101.0,13.0,54.0,6.828982708,82.91481799,25.42900869,56.34144589,watermelon,Souss-Massa
101.0,17.0,55.0,6.451499763999999,87.1269128,24.37118217,44.63907691,watermelon,
111.0,6.0,53.0,6.313512998999999,88.59143088,26.493064500000006,46.06382209,watermelon,
107.0,10.0,49.0,6.755192025,89.00481725,25.83202912,45.24690619,watermelon,
115.0,11.0,46.0,6.623167177000001,89.39655519,24.41592661,40.32161859,watermelon,
84.0,25.0,52.0,6.12532356,81.2514818,24.37190239,44.20899581,watermelon,
120.0,7.0,47.0,6.653867608,83.03687902,24.24782473,54.76576239999999,watermelon,Souss-Massa
91.0,12.0,46.0,6.343942518,85.49938185,24.64458469,48.31219031,watermelon,
89.0,22.0,52.0,6.217300786,86.10782926,24.89681131,53.14626213,watermelon,Souss-Massa
113.0,19.0,46.0,6.286387658,81.12122989,25.41864024,49.52320689,watermelon,
97.0,22.0,50.0,6.769893799999998,86.14585891,26.26028739,58.97878791,watermelon,Souss-Massa
117.0,30.0,50.0,6.744966312000001,87.20772913,24.90123934,46.59207341,watermelon,
90.0,14.0,52.0,6.391858432,89.20454622,24.84740848,59.67927244,watermelon,Souss-Massa
104.0,23.0,47.0,6.770434148,86.70068316,26.98212846,42.91292205,watermelon,
81.0,16.0,45.0,6.727468157000001,86.25426228,26.90435747,59.75980023,watermelon,Souss-Massa
88.0,5.0,47.0,6.662244646,86.67468041,25.86475496,41.16554802,watermelon,
92.0,7.0,45.0,6.944640222,81.14149505,26.70607759,51.51033554,watermelon,Souss-Massa
81.0,18.0,50.0,6.507110986,80.91934337,26.44019475,47.81847573,watermelon,
111.0,5.0,55.0,6.520663422,84.42478917,26.283443,50.78669728,watermelon,Souss-Massa
108.0,23.0,51.0,6.106500787000001,83.85039964,26.84366082,40.228644,watermelon,
113.0,30.0,50.0,6.277484042999999,83.9862443,26.03967219,43.87712348,watermelon,
83.0,10.0,53.0,6.195142279,85.00802358,24.92994759,48.75859458,watermelon,
101.0,11.0,51.0,6.792035575,84.24340241,25.50736962,44.2068997,watermelon,
114.0,21.0,55.0,6.472756256,87.93923120000002,25.4438391,57.51549686,watermelon,Souss-Massa
99.0,6.0,45.0,6.000975617000001,86.5507939,26.12588914,40.71210074,watermelon,
92.0,20.0,55.0,6.5877912620000005,87.52676159999999,25.10474753,59.26519444,watermelon,Souss-Massa
92.0,7.0,48.0,6.956508826,86.63249555,26.27520631,54.38748495,watermelon,Souss-Massa
91.0,24.0,55.0,6.259086582999999,83.09194521,26.27061608,46.76837499,watermelon,
110.0,21.0,54.0,6.747537642,87.82430156,26.73690828,47.46447019,watermelon,
112.0,25.0,51.0,6.932537231,85.5667282,25.04746944,56.72496677,watermelon,Souss-Massa
89.0,25.0,54.0,6.353107392999999,85.56967628,24.69368934,48.99390828,watermelon,
100.0,10.0,53.0,6.211748957,84.60808277,24.54356968,42.00660251,watermelon,
83.0,22.0,54.0,6.277245253999999,81.96664832,25.89762315,54.49960057,watermelon,Souss-Massa
95.0,14.0,50.0,6.560443519,84.31756844,26.6333118,56.31866159,watermelon,Souss-Massa
119.0,30.0,49.0,6.903020221,80.45846265,25.35794749,47.72078245,watermelon,
97.0,12.0,47.0,6.765094963999998,89.63667876,25.28784623,58.28697664,watermelon,Souss-Massa
110.0,7.0,45.0,6.189213927000001,84.69546874,26.63838589,48.32428609,watermelon,
96.0,18.0,50.0,6.904241707000001,84.30533791,25.3310446,41.53218699,watermelon,
83.0,23.0,55.0,6.463271076,83.89241484,26.89750174,43.97193745,watermelon,
120.0,24.0,47.0,6.260838965,89.4138489,26.98603693,58.54876687,watermelon,Souss-Massa
115.0,17.0,55.0,6.776533055,94.11878202,27.57826922,28.08253201,muskmelon,
114.0,27.0,48.0,6.528404377999999,93.03555162,27.82054812,26.32405487,muskmelon,
101.0,25.0,52.0,6.750145572,94.22237826,29.09910406,22.52497327,muskmelon,
118.0,18.0,52.0,6.562832807,90.83130708,28.04943594,20.76223014,muskmelon,
95.0,26.0,45.0,6.117530021,94.55695552,29.91690582,28.16057247,muskmelon,
81.0,25.0,49.0,6.076459669,93.25103208,29.86895762,26.26243014,muskmelon,
117.0,24.0,53.0,6.293486295,92.21405224,29.17220859,21.30290472,muskmelon,
114.0,30.0,51.0,6.069171847000001,90.06998135,29.24908541,25.93496537,muskmelon,
113.0,6.0,52.0,6.740983646,90.35567642,27.76317235,25.21609113,muskmelon,
108.0,26.0,52.0,6.201797639,94.26765349,28.82629037,26.23838511,muskmelon,
81.0,30.0,48.0,6.041027474,92.09688432,28.52379742,29.86681385,muskmelon,
115.0,9.0,52.0,6.019372459,90.97685539,29.06785065,29.1194739,muskmelon,
83.0,7.0,45.0,6.704104127000001,90.73891887,29.08417927,25.33014238,muskmelon,
84.0,21.0,55.0,6.494251024,94.79453182,28.47090661,21.08484101,muskmelon,
109.0,26.0,45.0,6.224535448999998,90.38971208,28.27973674,21.58992507,muskmelon,
95.0,27.0,55.0,6.160414414,91.21322065,28.47212559,20.88620369,muskmelon,
119.0,5.0,55.0,6.168757984,94.30111601,29.68846716,26.83924845,muskmelon,
110.0,14.0,51.0,6.085444691,91.66737633,27.02415146,21.26034986,muskmelon,
82.0,18.0,48.0,6.1590508160000015,94.16748386,29.09588297,26.70581328,muskmelon,
87.0,14.0,48.0,6.606033244,92.58862544,29.69238699,29.1102594,muskmelon,
85.0,9.0,53.0,6.447662945,92.86798698,28.20619412,28.78654515,muskmelon,
100.0,6.0,53.0,6.105909623,93.92217834,29.05248036,23.66620626,muskmelon,
107.0,12.0,46.0,6.559763394,93.61870344,29.57240298,27.56918621,muskmelon,
91.0,13.0,47.0,6.14410903,92.43510994,29.10968327,27.95602304,muskmelon,
102.0,25.0,50.0,6.099662369,92.91440379,28.20480805,20.36001144,muskmelon,
117.0,25.0,53.0,6.413927319,92.12543021,29.11858526,24.52020164,muskmelon,
85.0,21.0,52.0,6.0751441160000015,90.10051615,29.62800691,23.69586761,muskmelon,
104.0,25.0,55.0,6.123802502,90.36881284,29.81196601,22.68766503,muskmelon,
102.0,24.0,54.0,6.698468621,90.93897939,27.72338349,22.81863447,muskmelon,
116.0,25.0,50.0,6.088885814,92.92367701,29.26092798,28.70627683,muskmelon,
100.0,17.0,48.0,6.367800632000001,94.29753295,29.72791119,26.52364146,muskmelon,
110.0,25.0,54.0,6.425930938,90.78413842,28.91105641,23.44398467,muskmelon,
104.0,25.0,51.0,6.469983276000002,93.88482153,28.96361426,23.56130173,muskmelon,
107.0,11.0,54.0,6.094016337999999,91.33617236,28.59052369,29.44008034,muskmelon,
98.0,26.0,52.0,6.150090898999999,90.69759008,27.33897716,28.69113835,muskmelon,
88.0,17.0,52.0,6.646962425,90.75284363,29.90415889,25.37828397,muskmelon,
87.0,25.0,46.0,6.379690748,90.02696201,27.42711692,21.7508774,muskmelon,
120.0,8.0,46.0,6.732834334,90.70937262,29.55657523,28.36535596,muskmelon,
95.0,13.0,46.0,6.126019932,93.76312893,29.84070774,23.28207838,muskmelon,
108.0,22.0,47.0,6.161123579,91.72742702,28.53545677,25.1290048,muskmelon,
82.0,13.0,52.0,6.442810053,94.86907886,27.11535046,26.51924782,muskmelon,
120.0,23.0,55.0,6.732049075,91.60666594,27.84492803,26.47844429,muskmelon,
110.0,22.0,47.0,6.243673725,91.82172592,29.03157242,24.93861254,muskmelon,
95.0,23.0,45.0,6.266208727,90.56698742,27.82424457,21.19014526,muskmelon,
106.0,10.0,49.0,6.350623739,92.00687531,27.72653142,20.21126747,muskmelon,
99.0,12.0,52.0,6.002927293,94.30759855,28.69708334,22.21807088,muskmelon,
